trip_amount,trip_distance_km,payment_method,num_trips_last_hour,avg_trip_amount,distance_from_usual_area_km,time_since_last_trip_min,is_fraud
28368,0.96,1,1,139569,3.07,378.5,0
83541,0.53,0,0,104374,0.7,253.53,0
161637,10.57,0,1,146149,6.03,69.53,0
170377,10.57,0,0,115360,6.74,454.03,0
31926,7.32,1,1,28211,8.37,137.74,0
123623,0.5,1,0,25125,4.48,335.34,0
138234,1.16,1,2,38711,8.67,362.72,0
56051,7.86,0,2,38644,4.3,227.28,0
21170,8.22,1,1,23622,4.95,404.38,0
18832,3.32,0,2,68680,8.63,248.69,0
81415,9.1,1,0,149049,5.62,114.5,0
38581,9.63,2,2,95890,3.01,340.45,0
428408,1.33,1,8,699770,28.37,2.92,1
61245,7.08,1,1,78849,8.32,355.52,0
77549,8.67,0,0,42918,7.42,242.1,0
78748,0.62,1,1,65656,8.34,424.17,0
187292,3.67,1,1,49011,9.56,477.57,0
174393,2.89,0,2,91746,4.98,314.9,0
135021,0.5,0,1,80739,9.17,383.49,0
44042,22.99,0,2,130915,1.88,33.07,0
29236,3.81,0,0,47506,2.88,85.66,0
80805,8.95,2,0,94491,2.46,53.46,0
120652,2.8,0,2,22706,2.64,283.19,0
149123,1.92,0,2,123844,4.8,129.83,0
19444,3.63,2,1,92789,0.98,194.39,0
51036,0.78,0,0,28319,7.69,221.65,0
96111,1.03,0,1,126046,2.05,251.72,0
81529,0.5,1,0,28091,9.31,428.17,0
99783,9.77,1,1,76004,0.07,171.13,0
75568,3.92,0,2,132549,6.27,111.98,0
123754,21.46,0,0,27601,2.14,71.84,0
175209,8.78,1,0,52977,8.81,130.83,0
30155,4.03,2,1,60056,2.3,320.06,0
69203,3.77,0,0,91731,9.28,421.68,0
64271,3.49,0,2,83793,6.69,94.49,0
115665,0.5,0,1,129833,3.41,456.47,0
180058,0.5,1,1,136556,0.57,47.66,0
166684,3.36,2,0,65351,3.6,182.99,0
181973,11.49,1,2,136999,8.67,224.68,0
54318,5.24,1,1,71048,0.46,37.84,0
78557,3.79,0,0,121381,7.98,434.94,0
65964,4.78,0,1,95953,5.46,152.83,0
115994,1.88,0,2,125794,2.0,306.38,0
519276,1.4,0,12,733813,39.88,2.22,1
91846,6.74,0,2,123568,0.45,429.1,0
71932,1.17,0,0,95489,0.89,410.01,0
131907,0.94,0,0,35242,2.84,77.96,0
107193,3.66,0,0,122551,8.26,270.71,0
168313,6.76,2,2,110086,8.1,84.85,0
24980,1.83,0,0,120980,6.69,438.43,0
151173,2.68,0,2,32544,7.39,239.01,0
143161,3.99,0,1,109666,3.32,62.03,0
175339,10.96,1,2,120764,8.85,212.2,0
171315,4.92,1,2,68068,3.22,159.35,0
42806,9.63,0,0,143821,1.94,157.19,0
133646,2.44,2,1,108078,2.01,202.28,0
126766,4.43,0,1,27705,0.84,288.23,0
143465,5.26,2,0,106836,9.91,337.76,0
196536,12.28,0,1,21874,0.29,93.86,0
710196,1.1,0,8,444481,30.22,3.15,1
131408,0.79,1,1,70286,1.89,118.9,0
125426,5.58,1,2,62898,5.89,471.16,0
16381,0.5,0,1,113747,3.76,413.52,0
136850,25.18,2,1,59067,0.02,357.07,0
106974,2.63,0,1,121238,4.54,110.41,0
158003,5.52,0,0,55716,8.17,234.47,0
154719,1.04,2,0,91680,8.17,197.03,0
23076,7.61,1,1,102395,1.57,223.55,0
159376,5.94,0,2,141936,0.58,471.98,0
180983,2.16,0,1,23710,4.75,347.68,0
131921,2.23,0,0,60279,6.45,183.4,0
175804,5.72,0,1,46390,6.37,48.02,0
449214,0.31,2,5,668715,46.33,3.05,1
181690,14.95,0,1,81074,2.53,52.78,0
188139,1.96,0,1,89818,9.88,376.91,0
67690,1.55,0,1,30391,1.83,67.85,0
78893,7.15,2,0,93154,4.4,78.12,0
146518,0.55,0,1,59131,6.21,161.56,0
77173,4.14,0,0,120620,6.73,332.02,0
198058,4.88,2,1,67190,9.28,83.0,0
68316,1.84,1,2,24802,8.78,202.04,0
20341,15.08,2,0,28394,1.7,106.97,0
166261,2.69,1,1,59832,1.01,365.18,0
23010,1.64,1,1,62518,4.02,174.58,0
195238,5.77,1,0,108874,7.76,208.29,0
125992,6.39,1,1,58110,8.26,352.99,0
96271,2.78,0,1,119828,3.6,216.3,0
150527,1.0,0,1,92010,2.92,204.37,0
147430,5.0,1,1,59596,0.98,62.56,0
86877,1.43,2,2,53301,7.22,161.45,0
54579,1.26,0,1,62061,5.7,395.74,0
876729,1.94,2,8,696378,40.81,1.43,1
185565,21.35,0,2,96709,9.6,136.8,0
199049,5.9,0,1,121929,4.82,423.16,0
82200,8.31,2,2,48962,3.83,421.79,0
121731,6.24,2,1,121979,7.18,226.24,0
196495,2.33,2,0,24746,2.72,281.98,0
91307,11.87,0,1,60992,6.06,123.35,0
161240,8.27,2,0,65102,2.07,363.81,0
188855,5.87,0,0,25672,5.53,84.17,0
49310,3.9,0,2,90248,3.63,355.08,0
149044,2.25,0,1,26955,5.34,50.57,0
145040,2.99,0,0,104698,9.08,369.05,0
86957,1.86,2,0,105105,5.22,106.02,0
196485,12.64,1,2,43378,2.67,445.25,0
175365,1.99,1,0,30429,7.39,221.38,0
198940,13.87,0,0,31333,9.34,299.56,0
116764,2.93,1,2,54678,2.85,390.38,0
56099,9.08,0,2,122040,5.83,30.79,0
66677,1.45,0,2,95472,7.22,368.38,0
161434,16.79,1,2,96893,6.83,134.26,0
81898,11.37,0,2,83690,1.17,108.56,0
54768,6.01,1,2,98648,9.98,373.76,0
185549,12.59,1,0,143875,0.42,233.93,0
78079,4.86,2,0,131419,8.09,428.92,0
30101,0.5,2,1,24661,0.17,100.02,0
914612,1.95,1,6,545365,20.88,4.3,1
116791,0.5,1,2,119832,4.56,303.43,0
93129,0.5,1,1,145949,4.43,398.92,0
97584,3.18,2,0,43981,1.8,329.46,0
55656,18.86,1,2,100803,4.97,154.12,0
69728,2.5,0,1,136742,8.34,290.69,0
105014,17.12,1,1,68768,9.32,418.79,0
194843,11.08,0,0,68405,8.33,410.79,0
885844,0.51,0,14,408519,32.98,4.75,1
922339,1.5,0,5,467155,47.83,2.81,1
182678,1.49,0,1,141608,5.65,368.96,0
96423,0.5,0,2,125649,4.55,117.88,0
99939,0.64,1,1,50391,0.51,453.14,0
600686,0.71,1,12,731139,22.62,3.23,1
177688,4.89,0,2,33661,2.54,316.4,0
99579,0.5,0,2,149123,1.98,286.51,0
16050,6.08,0,1,80019,8.88,71.28,0
188042,0.5,0,2,50332,3.21,406.45,0
195208,5.25,0,1,45050,5.61,172.47,0
94995,0.5,1,1,115149,0.99,453.84,0
95683,1.78,1,0,99760,7.86,36.51,0
18240,10.77,0,1,145689,0.42,70.36,0
52330,16.11,0,2,141717,3.31,127.83,0
37222,0.5,0,0,128735,3.14,207.59,0
162178,8.66,1,1,54226,1.04,221.19,0
110356,4.59,2,1,126772,1.45,38.38,0
68529,13.62,0,0,114946,3.52,65.78,0
186049,2.45,0,0,136440,9.75,117.45,0
134532,5.78,0,2,80359,5.97,330.79,0
464048,1.08,1,10,335416,41.09,0.07,1
62034,1.8,0,1,130244,2.59,358.06,0
831480,1.24,1,7,573136,43.91,0.11,1
173143,2.83,0,1,82594,9.72,253.66,0
180969,7.47,0,0,101389,2.63,241.4,0
166226,0.51,0,1,136736,2.21,308.0,0
164138,0.5,2,2,37039,9.62,256.14,0
172065,0.5,1,1,45905,8.66,26.73,0
180752,0.5,0,0,35679,4.18,293.84,0
93395,1.74,1,1,97104,5.37,85.35,0
55516,12.49,2,0,42855,8.37,413.6,0
28343,5.95,2,2,28936,4.28,13.69,0
65900,2.05,0,0,98241,7.94,45.44,0
174641,1.15,2,2,54875,2.65,337.92,0
199463,6.5,2,0,99038,3.0,431.53,0
93268,5.95,1,2,98781,5.22,437.26,0
101577,4.59,0,1,55606,2.14,288.43,0
87651,10.33,1,2,132800,8.36,385.11,0
116921,4.74,1,2,100572,0.92,212.91,0
103433,2.25,2,1,99073,2.27,264.75,0
141537,6.65,0,2,134722,7.23,432.63,0
65815,1.35,1,2,140845,5.18,256.74,0
89554,4.78,1,1,126799,0.28,366.97,0
89480,0.5,0,0,94778,4.53,229.45,0
73956,2.79,0,0,89632,1.61,219.95,0
162673,0.5,0,2,62133,4.33,152.25,0
114950,16.57,0,0,38563,6.27,305.39,0
118599,0.81,0,2,120093,2.06,421.6,0
59614,1.81,0,1,130697,4.03,137.11,0
93434,1.53,0,2,70258,2.31,149.21,0
78760,1.89,0,0,134120,3.88,11.23,0
182930,2.93,1,1,113072,1.38,139.5,0
422762,0.74,1,13,529118,29.21,2.25,1
47381,2.36,0,2,128783,2.12,382.97,0
137200,1.55,1,0,23681,8.34,382.68,0
126924,18.75,2,2,53365,7.11,411.01,0
147222,1.7,0,1,104628,0.3,438.76,0
23403,1.8,0,1,126179,6.77,146.25,0
178274,2.31,2,2,132438,0.11,259.05,0
187229,4.96,1,0,118837,0.74,146.61,0
159640,17.55,0,2,34068,9.43,272.48,0
291116,1.06,2,11,317965,29.46,4.16,1
160942,20.8,0,1,102585,4.49,463.51,0
73564,2.12,0,0,59489,0.34,408.87,0
43125,12.65,1,0,130867,8.67,411.96,0
29997,2.46,2,0,115063,5.34,22.35,0
23724,4.95,0,2,144659,9.97,447.75,0
170831,0.5,0,1,41031,5.98,452.86,0
170970,0.5,1,2,148707,0.19,416.58,0
21131,1.28,1,2,77921,2.32,391.86,0
147391,0.5,1,0,63633,3.95,54.08,0
62009,2.76,0,0,99508,5.01,262.09,0
56207,2.96,1,2,133322,9.13,341.17,0
118971,15.49,0,0,144870,9.32,168.83,0
99712,0.95,1,1,90014,8.99,59.3,0
49995,3.01,0,1,73961,3.14,39.11,0
16050,1.84,1,1,60849,0.22,144.37,0
74667,0.5,2,1,84276,2.57,66.09,0
90004,0.56,1,1,119922,3.42,451.56,0
102916,10.49,1,0,24607,1.81,409.19,0
90518,2.53,0,2,117238,9.73,278.27,0
85370,7.25,1,0,37987,8.77,27.53,0
193211,2.98,2,2,120472,3.27,151.41,0
185189,12.21,2,1,30546,1.59,42.56,0
87374,6.06,1,0,38617,4.4,108.07,0
930667,0.88,2,11,321556,22.39,4.27,1
31117,9.93,0,2,102531,8.42,388.13,0
17354,0.5,1,0,55600,7.48,258.26,0
76204,0.5,0,0,87450,5.94,124.84,0
49277,4.05,2,2,125272,7.16,312.26,0
145319,6.57,1,0,83485,2.45,432.11,0
130859,4.59,2,1,67800,6.9,124.62,0
195278,5.43,0,1,70286,3.65,24.98,0
154471,1.51,0,0,43244,0.41,141.56,0
88029,10.52,0,0,120369,7.81,349.58,0
64734,17.83,2,0,82011,5.73,159.61,0
25087,2.46,1,2,72266,1.22,439.42,0
63881,2.63,0,0,88631,1.27,86.0,0
48729,3.02,0,0,103843,2.66,378.11,0
296623,1.54,0,10,544804,11.16,1.21,1
950255,0.61,0,9,773665,48.08,1.36,1
141483,7.5,0,0,36143,7.99,353.41,0
134861,4.66,0,1,124362,1.07,15.37,0
326145,0.3,1,8,342972,37.7,2.28,1
19175,3.43,0,0,44863,4.76,420.91,0
97335,27.67,0,2,147637,1.43,15.61,0
186274,3.74,2,2,133425,8.77,312.0,0
133267,12.17,0,2,105864,8.25,24.71,0
173524,9.02,2,1,91842,3.92,408.78,0
23136,0.59,1,0,59786,7.94,421.11,0
84995,2.59,0,2,102479,5.66,368.01,0
25890,4.1,0,2,56616,8.62,149.04,0
78085,5.24,1,0,78164,2.62,164.22,0
67573,1.72,2,1,93905,2.71,135.51,0
185473,0.5,1,0,50923,4.17,412.06,0
166361,1.85,1,2,99397,2.02,147.76,0
164182,4.18,2,1,51578,6.34,308.06,0
19604,2.16,1,1,39432,2.15,302.36,0
108952,2.4,0,1,124203,3.0,139.92,0
32984,9.06,0,2,109631,1.35,400.55,0
175153,2.7,1,1,56791,9.08,286.73,0
98644,17.26,2,1,115304,2.86,160.69,0
32977,0.9,0,1,44321,1.89,185.0,0
196976,0.5,1,0,115483,4.44,380.85,0
68299,1.2,0,2,21085,1.54,236.59,0
51945,0.5,2,0,22166,1.79,373.03,0
119444,1.43,0,1,30153,5.6,235.44,0
104627,3.92,0,0,77716,2.72,22.03,0
65780,1.5,0,1,43401,7.66,136.91,0
151407,8.52,0,1,118135,4.62,184.01,0
68554,2.22,1,2,145139,4.13,442.64,0
78833,2.59,2,1,80748,4.74,463.0,0
144493,0.5,0,2,97300,7.78,280.93,0
120711,1.58,1,2,64017,0.09,83.32,0
68425,0.64,0,2,74163,0.85,346.09,0
185710,1.32,1,2,101493,4.94,182.21,0
147982,5.37,1,2,89808,5.81,41.49,0
70912,2.4,2,0,60252,0.61,337.35,0
174591,0.5,2,2,52388,5.49,173.37,0
72863,1.56,0,0,99843,3.87,150.18,0
195495,10.26,2,0,138758,5.24,465.96,0
182982,2.37,0,0,25567,1.2,39.53,0
89193,4.14,0,2,30746,8.42,446.43,0
137668,3.26,0,2,47069,2.6,311.73,0
114075,18.18,0,0,108556,2.14,222.94,0
166107,1.63,0,0,30185,9.6,215.38,0
174545,6.14,1,0,136260,2.27,61.93,0
949183,1.95,1,11,707389,45.13,0.78,1
117783,4.83,0,2,40018,2.55,114.08,0
77787,8.21,1,0,107931,5.45,412.03,0
181507,0.91,0,2,147196,7.49,414.31,0
127136,9.29,2,0,115375,2.29,382.74,0
27492,0.55,0,2,75988,6.36,474.25,0
138681,5.46,0,2,138305,9.94,351.11,0
54385,1.16,0,0,64590,7.89,418.85,0
41155,5.14,1,1,42630,8.75,313.07,0
197408,0.61,2,2,147100,3.5,478.6,0
180862,6.18,1,0,114000,7.8,178.02,0
149631,1.94,0,2,50834,8.78,137.33,0
123609,5.47,2,2,99842,0.78,270.44,0
86242,3.96,1,2,103612,5.03,261.4,0
73540,1.27,2,2,72392,9.82,250.21,0
77256,3.79,0,1,112037,7.12,87.84,0
98736,0.87,0,0,64339,0.8,143.47,0
78274,24.34,0,0,74543,7.61,90.89,0
56577,4.54,2,2,149466,0.64,112.95,0
183780,3.57,0,0,147207,2.85,436.37,0
155384,12.54,1,1,33581,4.88,25.04,0
133620,1.79,0,1,92643,2.61,402.13,0
96902,1.3,1,1,47413,0.28,85.69,0
163803,5.06,2,0,56981,4.39,166.41,0
44788,11.9,0,2,109555,7.42,306.24,0
40768,5.25,0,0,117089,3.25,462.6,0
191501,0.5,0,2,62064,5.87,392.74,0
189337,9.92,0,1,92671,3.0,461.7,0
138669,1.76,2,2,105518,0.66,474.75,0
101141,10.17,2,1,87909,9.54,375.81,0
179585,19.96,1,2,20280,5.16,50.8,0
151860,5.27,0,0,34077,9.7,15.32,0
157226,1.65,0,2,32488,9.87,458.63,0
135367,1.28,0,2,70139,7.26,342.28,0
185521,6.1,2,1,76830,1.1,98.09,0
72536,0.5,0,0,62179,5.96,332.76,0
64288,5.25,2,0,94160,9.08,230.77,0
123795,1.85,0,2,32463,7.86,19.58,0
79861,0.5,0,0,148699,8.87,152.69,0
25454,5.02,2,2,72201,0.35,136.02,0
192965,4.36,2,1,25842,7.89,315.96,0
182159,3.76,1,1,116387,6.25,371.09,0
16928,1.43,0,0,48368,9.82,478.36,0
175606,12.3,1,0,25759,5.52,287.74,0
110806,0.5,2,2,50574,4.0,210.31,0
108437,0.59,0,2,23332,7.52,412.05,0
45965,2.46,0,1,82834,2.79,307.03,0
51388,2.46,2,0,38129,9.27,202.58,0
66970,0.68,1,0,133088,4.1,340.1,0
117888,20.44,1,0,114951,3.0,375.73,0
104313,21.88,1,0,135228,7.34,417.86,0
66104,7.42,0,0,61414,9.11,122.19,0
164116,1.81,2,1,131526,1.23,117.97,0
80049,2.09,0,0,127704,2.92,113.86,0
51423,11.12,2,1,30970,0.5,299.94,0
91500,0.5,1,1,103372,4.28,36.79,0
145591,0.85,0,0,135179,0.89,397.43,0
74876,1.64,0,0,121733,7.87,418.4,0
73937,32.95,1,1,112366,0.95,469.51,0
36421,0.5,0,1,85065,6.94,370.57,0
582710,0.81,0,11,398729,45.95,1.72,1
69197,8.29,0,1,133069,3.41,427.6,0
148124,0.55,2,1,100966,6.7,255.38,0
114501,0.66,1,0,26925,3.23,464.04,0
167614,1.65,0,2,132383,2.2,281.57,0
147883,4.43,1,2,139096,2.95,261.46,0
132973,1.41,2,1,29282,8.22,34.51,0
41409,3.52,2,1,96649,9.52,170.55,0
184270,1.05,0,0,35993,3.25,450.03,0
20497,6.96,2,2,83019,4.74,292.03,0
192144,2.59,0,2,62977,3.16,173.09,0
163645,1.17,0,0,80826,2.18,188.02,0
61673,7.98,1,1,71561,0.99,308.52,0
197317,1.37,0,0,143032,3.49,324.73,0
97940,3.66,1,0,129996,5.79,325.98,0
163850,0.5,0,2,96234,5.34,54.81,0
187448,1.86,0,1,66024,1.16,283.1,0
107064,0.95,1,1,46369,7.77,300.48,0
129706,1.48,0,1,61055,6.23,138.18,0
136125,21.32,2,0,22651,3.75,199.31,0
122940,2.31,2,2,40732,8.4,93.28,0
49346,0.81,2,2,31496,5.09,92.23,0
69005,21.97,1,1,101276,2.08,58.73,0
34840,1.78,0,1,76080,9.21,212.5,0
95600,6.77,0,0,43648,4.72,314.89,0
49275,10.82,1,2,95819,3.68,450.5,0
47412,2.17,0,0,76471,8.53,296.89,0
36350,5.18,0,1,141965,7.33,252.31,0
93296,0.5,0,1,96311,2.82,441.1,0
32129,2.5,2,1,105203,2.18,197.94,0
149963,11.3,0,1,104397,2.78,243.7,0
181520,8.08,0,1,59370,3.23,224.41,0
72955,1.4,1,0,134499,3.23,188.92,0
170292,0.5,0,2,101352,5.03,322.45,0
123957,4.82,0,0,146790,6.05,413.77,0
90088,0.64,1,0,144735,2.56,448.12,0
165263,8.43,0,0,96324,4.37,271.64,0
160745,3.14,2,1,29324,6.8,375.7,0
188961,2.53,1,1,111750,4.52,298.08,0
189018,1.42,0,1,21087,5.69,167.56,0
143987,3.98,1,1,109715,0.57,394.0,0
183822,8.57,0,1,81721,8.04,453.23,0
25144,3.19,0,2,91507,4.03,98.73,0
50106,0.51,1,1,136058,8.47,401.86,0
71645,4.07,0,1,110481,4.32,306.74,0
161666,1.98,2,0,80377,5.93,437.71,0
22959,3.63,1,1,128380,1.22,324.77,0
155215,0.5,0,1,61341,5.08,462.67,0
139045,0.5,1,2,136181,3.22,98.53,0
177408,6.64,0,1,33962,2.55,119.72,0
23733,3.35,2,0,138084,9.12,181.86,0
129968,2.62,1,1,99559,3.83,359.47,0
33476,15.39,2,0,131985,8.29,166.91,0
25432,1.07,0,1,105665,8.26,58.4,0
190302,11.81,2,0,134416,7.67,134.59,0
56142,8.94,0,1,118038,6.83,378.22,0
49988,3.78,0,1,24550,3.61,469.08,0
176824,3.01,0,1,44343,4.72,93.09,0
72816,0.67,2,2,76476,9.73,445.73,0
171742,2.32,2,2,136631,2.14,12.46,0
138984,3.9,0,1,148874,6.54,252.79,0
50072,2.18,2,0,39790,7.47,50.63,0
111120,12.5,2,1,143276,1.64,470.08,0
137265,0.5,1,2,64503,4.96,276.22,0
148723,1.8,0,2,47945,1.41,156.05,0
104161,13.31,2,2,33660,5.3,450.74,0
80691,0.5,2,0,32599,5.77,268.13,0
190542,3.14,0,1,141467,1.65,475.02,0
92226,6.89,2,1,69579,5.02,291.82,0
143033,2.06,0,1,143997,0.76,474.54,0
169856,8.28,0,2,85805,9.08,344.53,0
46235,0.81,1,2,70583,9.97,384.02,0
104342,21.5,0,1,121450,9.73,246.26,0
117141,5.15,0,1,80197,5.74,321.01,0
120462,1.74,1,1,87549,9.33,24.4,0
42571,0.5,1,1,134097,5.68,62.67,0
19792,4.07,1,1,119671,9.28,63.65,0
138038,4.44,0,1,122755,4.26,219.36,0
129961,2.92,1,1,102948,9.81,359.07,0
144536,13.91,2,1,41067,9.69,396.81,0
56262,1.94,2,1,34649,9.33,463.12,0
231172,0.35,1,5,763265,19.41,3.83,1
120526,0.5,2,0,116269,7.53,292.46,0
25672,3.06,0,1,79278,1.51,184.98,0
53202,7.69,0,0,66860,8.31,113.17,0
177947,6.88,2,2,136854,6.21,350.44,0
43526,3.25,1,2,65147,3.94,162.16,0
45375,9.72,1,0,54046,9.79,119.2,0
148403,14.97,0,1,116409,1.56,297.35,0
178443,2.85,0,1,40561,8.68,335.63,0
194627,2.16,0,0,104212,2.54,15.98,0
169718,5.02,1,2,124285,8.09,256.69,0
146785,31.12,2,2,111760,9.99,104.7,0
178955,0.5,1,0,63414,4.59,161.31,0
107722,2.28,0,0,106532,8.44,360.97,0
68905,3.37,1,1,76266,9.76,315.5,0
148232,19.61,0,0,82392,8.82,268.05,0
519148,0.56,0,8,349348,13.07,3.88,1
887317,0.15,1,10,750605,37.63,4.83,1
93772,7.64,0,1,57818,9.96,140.19,0
130639,1.17,2,0,51922,0.16,327.83,0
181925,4.46,0,1,132943,4.39,130.26,0
191124,0.5,1,0,130376,3.45,432.74,0
136045,2.76,0,0,72240,6.23,87.23,0
21654,7.27,0,1,132445,9.69,417.01,0
90379,1.69,1,0,83601,1.97,251.79,0
39018,6.52,0,1,130480,8.23,341.81,0
118271,1.98,2,0,43667,5.11,24.02,0
88164,0.5,2,2,119510,3.82,406.34,0
151446,11.58,0,2,73495,8.18,420.15,0
126210,2.73,0,0,85124,8.46,153.29,0
48830,6.73,1,1,91876,7.16,336.91,0
43403,4.51,0,2,108249,0.65,18.08,0
33524,5.61,0,2,33767,8.7,389.9,0
152378,3.86,1,1,52666,8.35,423.26,0
76450,3.97,0,2,113788,2.77,220.66,0
948325,1.68,0,7,599203,38.8,1.18,1
94153,4.18,1,0,68978,9.08,141.53,0
136912,8.28,0,2,62582,2.84,335.52,0
23528,2.96,2,1,84379,4.16,160.76,0
256386,1.18,0,7,565746,11.12,1.98,1
32916,0.5,0,1,117416,3.79,21.96,0
23972,2.38,1,1,144559,4.03,401.18,0
30112,0.98,0,1,50064,8.4,472.03,0
92947,1.76,0,2,109349,0.11,274.34,0
143396,0.65,1,1,113069,5.13,141.52,0
100659,3.46,1,2,145724,2.98,38.35,0
904290,1.89,0,6,597406,21.42,4.67,1
135474,4.39,0,2,95074,0.66,442.46,0
52384,13.98,0,0,67877,4.33,318.02,0
85044,0.88,0,0,117867,7.98,68.59,0
191112,5.36,0,0,64374,2.06,167.84,0
168432,1.5,1,2,43355,5.89,304.18,0
184005,0.79,1,0,99298,4.2,158.86,0
44270,9.09,0,1,112445,4.62,425.72,0
129842,3.2,0,1,71908,3.77,32.6,0
72339,0.5,0,1,149805,2.88,415.91,0
166042,3.91,2,0,58415,1.33,51.32,0
99084,19.25,0,0,50355,2.77,362.85,0
151240,8.16,0,2,114758,9.9,73.18,0
72669,4.06,2,1,21924,9.48,245.36,0
27690,15.06,0,1,88118,0.42,210.61,0
154155,8.1,0,0,69774,1.27,289.84,0
126389,2.97,2,1,32420,8.45,478.84,0
175321,3.18,0,1,68169,1.76,367.79,0
36391,13.1,0,2,93459,3.95,80.3,0
194383,0.5,0,1,90309,0.9,246.28,0
183908,1.99,2,0,148648,0.7,141.01,0
135719,2.89,1,0,48041,6.14,270.39,0
112222,1.13,1,0,123631,8.18,68.54,0
88841,0.98,0,1,132589,1.67,360.58,0
32470,3.48,1,2,30317,5.77,397.26,0
186825,4.41,1,1,21938,7.13,81.09,0
51098,3.07,0,1,37911,9.7,446.14,0
81060,2.61,1,0,29693,9.98,428.73,0
49364,6.12,1,0,138877,3.41,392.79,0
63327,6.76,0,0,29956,2.51,351.79,0
87620,0.96,1,1,84229,6.2,336.52,0
143908,0.5,0,0,149170,1.75,123.96,0
165058,0.5,0,0,69957,3.22,402.43,0
25778,6.64,1,0,55316,5.81,272.29,0
165834,0.5,0,2,137882,0.43,165.17,0
161726,18.54,0,1,82827,4.42,81.62,0
39959,6.12,0,0,117952,3.04,354.12,0
65768,4.54,0,1,77929,0.94,94.32,0
30564,0.5,1,2,83495,1.1,453.41,0
104606,0.5,1,2,133170,3.43,454.82,0
302883,1.57,1,10,379622,37.56,0.48,1
177155,2.42,0,2,50465,6.72,363.7,0
176694,1.71,1,0,93530,1.33,227.82,0
38540,0.69,0,2,144037,2.24,475.95,0
181739,1.59,0,2,141253,4.05,163.42,0
18726,5.04,0,2,135777,8.09,337.55,0
156035,2.54,0,1,135047,5.48,321.34,0
70413,1.87,0,0,143402,6.66,134.13,0
107829,12.93,0,0,134245,3.87,284.32,0
150751,2.02,1,2,95869,3.35,209.02,0
134739,12.08,0,1,137132,7.25,324.0,0
76966,0.5,2,0,83561,3.79,248.1,0
166242,8.75,1,0,34599,6.35,136.8,0
828153,1.26,2,10,423241,48.8,0.97,1
171089,3.56,0,1,53545,9.78,123.52,0
82776,4.54,0,2,34769,2.59,287.05,0
36717,5.44,1,1,103312,0.19,94.8,0
83807,8.53,1,2,45506,5.23,128.4,0
106484,0.5,0,0,44139,2.48,51.65,0
41638,1.88,1,1,59548,9.67,430.53,0
118909,3.11,0,1,51557,7.21,21.32,0
137351,16.71,0,0,91591,2.75,90.02,0
15477,0.5,1,2,22028,5.94,362.68,0
117672,2.51,1,0,77442,1.53,102.83,0
38669,7.63,1,0,105626,8.66,311.05,0
41379,13.33,0,0,44415,3.32,83.65,0
84718,8.2,0,0,39486,9.22,272.98,0
32178,18.88,0,1,137757,3.85,383.35,0
120839,3.75,1,2,126608,0.38,28.04,0
151375,6.51,1,2,53222,3.22,438.57,0
75389,10.65,0,0,128541,7.73,57.04,0
187980,2.67,0,1,135203,6.21,234.5,0
146500,0.5,0,1,34903,7.92,463.05,0
197965,0.5,1,1,117804,6.74,60.24,0
127255,12.78,0,0,88044,6.22,278.22,0
100253,0.5,0,2,114543,2.58,142.52,0
156338,1.91,1,2,112562,6.23,392.66,0
88004,9.51,2,0,80124,9.37,300.33,0
15147,2.53,1,2,22108,7.45,327.58,0
54413,1.1,1,0,106611,1.52,441.98,0
53078,0.7,0,2,96956,4.66,205.42,0
105484,0.5,0,2,83383,8.16,455.03,0
547582,0.48,0,5,674686,36.07,1.47,1
118021,1.97,1,1,93423,1.13,126.37,0
34087,0.5,0,0,65728,0.99,69.13,0
63197,0.5,0,1,123260,3.04,256.92,0
840971,1.54,1,12,686102,23.12,3.5,1
29714,0.66,0,0,95863,6.08,139.66,0
43989,3.44,2,0,87061,3.42,231.56,0
111166,2.13,2,2,103898,1.55,433.06,0
154814,1.13,2,0,99533,2.82,207.15,0
88442,0.67,1,0,46918,1.44,182.55,0
52146,5.09,0,1,41099,6.43,285.92,0
94607,10.42,1,2,53077,5.48,349.58,0
76038,4.6,2,2,66810,1.58,361.44,0
23264,2.36,0,2,131682,4.83,117.52,0
185669,1.83,0,2,34375,5.72,33.83,0
16964,2.25,1,0,107110,2.73,431.21,0
22623,2.28,1,2,34849,1.81,376.47,0
70578,3.57,0,2,68580,8.45,269.84,0
158705,2.29,0,0,71670,3.08,456.08,0
105440,4.41,1,0,113159,4.16,439.59,0
109583,0.55,0,0,135842,9.96,231.98,0
129159,1.61,0,1,103096,4.46,282.38,0
22430,6.39,0,1,137519,3.79,341.09,0
192378,7.1,2,2,69135,3.31,244.13,0
677603,1.92,1,11,728130,45.16,0.08,1
761022,1.15,1,7,526046,10.07,1.06,1
94379,2.95,1,0,119075,7.4,287.45,0
95629,1.01,0,2,108400,2.0,335.85,0
887974,0.73,0,7,616520,44.51,3.3,1
81607,10.21,2,2,91129,7.27,314.87,0
49209,14.21,1,1,147114,5.82,224.31,0
183852,4.21,2,0,104700,9.42,76.37,0
75764,3.13,2,0,109638,5.67,28.35,0
88911,10.16,0,2,49301,1.22,402.06,0
39823,2.62,1,0,92443,9.68,389.21,0
198556,1.56,0,1,53893,7.4,53.97,0
120716,3.49,2,0,118045,7.84,102.06,0
121283,0.93,0,1,115601,5.39,314.0,0
41921,7.33,1,0,122346,3.11,289.23,0
