demand_index,supply_ratio,hour_of_day,is_holiday,is_event,surge_multiplier
2.876,0.173,14,0,1,2.544
2.497,0.925,14,0,0,1.539
0.402,0.639,5,1,0,1.406
1.725,0.531,20,0,0,1.429
1.138,0.217,14,1,0,1.831
2.086,0.8,17,0,0,1.561
1.69,0.168,21,0,0,1.803
3.477,0.987,23,0,0,1.395
2.007,0.858,5,0,0,1.504
1.208,0.524,22,0,0,1.369
3.098,0.705,17,0,0,1.586
3.634,0.18,17,0,0,2.091
0.541,0.54,18,1,0,1.754
1.256,0.838,22,0,0,1.37
1.044,0.17,23,0,0,1.65
1.005,0.295,19,0,0,1.605
4.51,0.8,12,0,0,1.513
0.63,0.513,10,0,0,1.41
4.356,0.698,14,0,0,1.593
1.97,0.836,5,0,0,1.247
3.204,0.231,22,0,1,2.24
2.205,0.522,10,1,0,1.595
2.994,0.606,3,0,0,1.367
2.758,0.653,14,0,0,1.439
2.165,0.863,15,0,0,1.295
1.375,0.529,23,0,0,1.312
4.654,0.386,13,0,0,1.841
4.58,0.822,23,0,0,1.649
0.356,0.907,22,0,1,1.482
1.118,0.423,4,1,0,1.872
2.87,0.754,14,0,0,1.478
4.902,0.291,9,0,0,2.056
3.637,0.181,5,0,0,1.82
4.092,0.439,15,0,0,1.664
1.571,0.466,15,0,0,1.64
1.095,0.203,18,0,0,1.637
1.13,0.192,2,0,0,1.592
2.416,0.736,19,0,0,1.579
4.292,0.747,17,0,0,1.588
1.082,0.165,21,0,0,1.438
2.852,0.556,18,0,0,1.8
4.044,0.604,1,0,0,1.436
2.502,0.549,8,0,0,1.587
2.085,0.981,0,0,0,1.422
1.733,0.512,3,0,0,1.509
3.002,0.591,20,0,0,1.543
4.088,0.379,21,0,0,1.615
4.981,0.327,3,0,0,1.709
4.347,0.837,5,0,0,1.412
2.264,0.935,22,0,0,1.353
0.396,0.39,5,1,0,1.571
0.603,0.863,21,0,0,1.115
0.147,0.48,18,0,0,1.367
1.813,0.572,7,0,0,1.785
2.408,0.26,7,0,0,1.927
4.103,0.626,19,0,0,1.677
0.429,0.957,23,0,0,1.119
1.141,0.146,12,0,0,1.771
2.553,0.335,8,0,0,1.775
4.249,0.725,20,0,0,1.508
0.438,0.342,18,0,1,2.057
1.217,0.431,6,0,0,1.254
2.72,0.361,19,0,0,1.856
1.622,0.971,7,0,0,1.431
4.962,0.538,10,0,0,1.649
2.261,0.22,2,0,0,1.884
4.557,0.21,16,0,0,1.875
4.704,0.379,4,0,1,2.284
1.297,0.461,5,0,0,1.5
1.633,0.36,14,0,0,1.378
1.621,0.595,8,0,0,1.674
2.182,0.885,18,0,0,1.526
0.316,0.809,5,0,0,1.0
4.037,0.621,7,0,0,1.751
0.654,0.752,11,1,0,1.492
4.468,0.696,15,0,0,1.622
2.883,0.159,19,0,0,1.993
2.407,0.671,21,0,0,1.432
3.304,0.885,2,0,0,1.324
4.666,0.847,15,0,0,1.488
1.483,0.523,14,0,0,1.263
1.351,0.393,10,0,0,1.433
1.849,0.44,5,0,0,1.406
2.434,0.609,1,0,0,1.686
0.379,0.469,22,0,0,1.213
3.4,0.414,6,0,0,1.497
2.604,0.207,15,1,0,1.995
2.7,0.196,0,0,0,1.865
1.248,0.126,12,0,0,1.72
4.203,0.995,3,1,0,1.637
1.99,0.426,0,0,0,1.436
3.261,0.165,21,0,0,1.957
1.2,0.611,4,1,0,1.66
4.081,0.708,15,0,0,1.628
1.499,0.713,18,0,0,1.509
4.608,0.972,11,1,0,1.736
2.274,0.292,8,0,0,1.716
0.726,0.905,5,0,0,1.27
3.056,0.916,21,0,0,1.632
2.783,0.512,8,0,0,1.781
2.107,0.958,1,1,0,1.74
4.099,0.282,0,0,0,1.734
2.106,0.406,9,0,0,1.739
0.681,0.783,2,0,0,1.18
0.143,0.951,23,0,0,1.08
4.461,0.17,17,0,0,2.182
2.334,0.705,23,0,0,1.713
2.815,0.949,11,0,0,1.491
0.574,0.193,14,0,0,1.533
2.447,0.265,13,0,0,1.715
2.667,0.71,9,1,0,1.752
2.326,0.669,5,0,0,1.491
4.771,0.369,19,0,0,2.093
2.857,0.943,19,0,0,1.755
4.872,0.448,11,0,0,1.73
0.767,0.407,22,0,0,1.169
4.571,0.857,22,0,0,1.522
2.765,0.605,8,0,1,2.066
1.481,0.498,3,0,0,1.538
3.729,0.59,3,0,0,1.638
2.781,0.745,1,0,0,1.412
2.878,0.175,6,0,0,1.916
0.86,0.4,10,1,0,1.786
3.4,0.874,15,0,0,1.552
1.471,0.759,9,0,0,1.721
1.779,0.166,14,0,0,1.633
4.533,0.514,1,0,0,1.777
0.897,0.377,11,0,0,1.214
4.433,0.814,21,0,0,1.745
2.502,0.229,21,1,0,2.104
0.893,0.23,14,0,0,1.428
4.058,0.767,10,0,0,1.433
3.262,0.988,9,0,0,1.581
1.734,0.451,2,0,0,1.442
1.504,0.877,7,0,0,1.519
2.105,0.458,20,0,0,1.509
0.681,0.691,19,0,0,1.34
4.046,0.538,19,1,0,2.254
1.393,0.769,4,0,0,1.138
4.134,0.151,10,0,0,2.042
3.657,0.595,11,1,0,1.904
4.709,0.999,19,0,0,1.72
0.496,0.776,10,0,0,1.21
1.746,0.307,5,0,0,1.495
3.119,0.375,7,0,0,1.786
4.293,0.72,12,0,0,1.55
0.778,0.234,14,0,0,1.377
4.307,0.106,1,1,0,2.368
0.335,0.796,22,0,1,1.676
2.372,0.64,5,0,0,1.472
0.422,0.706,19,0,0,1.342
0.749,0.12,1,0,0,1.597
3.875,0.441,14,0,0,1.645
0.093,0.579,0,0,0,1.134
2.777,0.728,10,0,0,1.525
0.492,0.86,7,0,1,1.835
4.056,0.358,23,0,0,1.633
4.041,0.916,8,0,0,1.835
3.514,0.705,14,0,0,1.6
3.78,0.459,4,0,0,1.718
2.954,0.696,8,0,0,1.864
2.427,0.695,3,1,0,1.817
2.051,0.292,9,0,0,1.811
3.307,0.106,3,1,0,2.265
1.914,0.21,4,0,0,1.626
0.014,0.959,18,0,0,1.232
0.504,0.872,20,0,0,1.232
3.259,0.255,12,0,0,1.874
1.825,0.694,20,0,0,1.246
4.948,0.925,10,0,0,1.644
1.77,0.924,11,0,0,1.289
0.542,0.608,13,0,0,1.13
1.642,0.751,12,0,0,1.382
3.434,0.455,3,0,0,1.717
2.641,0.165,12,0,0,1.71
3.051,0.576,4,0,0,1.57
0.556,0.386,20,0,0,1.101
4.135,0.466,8,0,0,1.96
4.512,0.256,0,0,0,1.755
0.727,0.762,11,0,0,1.218
3.131,0.953,22,0,0,1.397
1.149,0.731,16,1,0,1.524
0.911,0.543,0,0,0,1.092
1.023,0.477,18,0,0,1.399
2.607,0.596,4,0,0,1.493
4.43,0.686,11,0,0,1.506
4.093,0.214,11,0,0,1.856
0.717,0.812,10,0,0,1.11
2.55,0.105,15,0,1,2.415
0.754,0.861,16,0,0,1.067
2.19,0.552,2,0,0,1.429
2.813,0.491,10,0,0,1.54
4.058,0.209,16,0,0,1.895
4.307,0.626,0,0,0,1.433
0.138,0.18,14,0,0,1.169
3.446,0.879,8,0,0,1.564
2.051,0.372,17,0,0,1.619
2.475,0.255,0,0,0,1.824
1.109,0.326,5,0,0,1.511
0.171,0.58,1,0,0,1.132
4.177,0.604,4,0,0,1.594
1.153,0.405,2,0,0,1.341
4.401,0.81,4,0,0,1.704
0.349,0.44,7,1,0,1.685
2.042,0.494,5,0,0,1.396
3.712,0.217,10,0,0,1.757
1.284,0.222,10,0,0,1.594
4.837,0.191,10,1,0,2.231
3.187,0.232,7,0,0,2.099
1.087,0.91,5,0,0,1.241
3.968,0.716,15,0,0,1.44
4.923,0.705,19,0,0,2.006
1.245,0.231,19,0,0,1.643
4.113,0.568,2,0,0,1.506
4.886,0.54,7,0,0,1.879
1.104,0.359,12,0,0,1.462
1.173,0.343,9,0,0,1.549
3.586,0.786,7,0,0,1.781
4.753,0.368,9,0,0,1.933
3.476,0.633,12,0,0,1.802
2.523,0.928,2,0,0,1.425
0.526,0.563,3,0,0,1.087
4.622,0.644,15,0,0,1.556
0.346,0.888,2,0,0,1.147
1.058,0.749,20,0,0,1.181
2.254,0.112,8,0,0,2.083
2.503,0.23,18,0,0,2.127
0.276,0.342,11,0,0,1.238
0.411,0.487,5,0,0,1.24
0.626,0.348,3,0,0,1.501
0.198,0.515,13,0,1,1.52
4.887,0.805,0,0,0,1.582
1.19,0.976,7,0,0,1.407
4.398,0.666,18,0,0,1.742
3.922,0.883,15,0,0,1.48
3.529,0.409,7,0,0,1.827
3.29,0.223,4,0,0,1.749
2.493,0.85,7,0,0,1.579
2.819,0.795,16,0,0,1.386
4.453,0.313,5,0,0,1.841
3.888,0.585,2,0,0,1.51
1.154,0.994,20,1,0,1.631
0.521,0.975,19,0,0,1.4
1.469,0.507,10,0,0,1.448
0.663,0.355,12,0,0,1.265
4.772,0.364,18,0,0,1.991
1.914,0.89,22,0,0,1.329
0.866,0.702,19,0,0,1.441
3.112,0.639,2,0,0,1.393
1.991,0.341,18,0,0,1.78
1.09,0.466,19,1,0,1.89
0.288,0.602,6,0,0,1.26
0.462,0.569,10,0,0,1.075
2.817,0.147,8,0,0,1.963
3.752,0.538,14,0,0,1.716
4.629,0.649,11,0,0,1.473
2.927,0.809,11,0,0,1.602
3.264,0.216,5,0,0,1.94
1.21,0.842,16,0,0,1.323
1.372,0.184,23,0,0,1.475
2.088,0.549,17,1,0,1.95
4.344,0.176,8,0,0,2.152
2.177,0.836,10,0,0,1.411
1.198,0.517,18,1,0,1.911
4.597,0.659,9,0,0,1.744
2.057,0.549,10,0,0,1.569
0.398,0.515,22,0,0,1.221
2.727,0.264,5,0,0,1.769
3.132,0.949,8,0,0,1.613
4.777,0.756,15,0,0,1.633
4.033,0.61,2,0,0,1.39
0.506,0.285,15,0,0,1.339
2.56,0.46,17,0,0,1.925
2.171,0.408,18,0,0,1.825
1.967,0.78,15,0,0,1.441
0.699,0.274,3,0,0,1.45
1.877,0.701,4,0,0,1.509
2.35,0.912,21,0,0,1.36
1.094,0.855,22,1,0,1.644
2.879,0.405,9,0,0,1.867
1.106,0.237,18,0,0,1.717
0.607,0.426,18,0,0,1.596
4.92,0.455,2,0,0,1.666
3.442,0.584,7,0,0,1.71
2.974,0.141,18,0,1,2.374
1.638,0.56,22,0,0,1.313
1.042,0.645,16,0,0,1.242
0.657,0.948,0,0,0,1.152
0.313,0.752,20,1,0,1.448
3.499,0.125,12,0,0,2.075
1.381,0.258,10,0,0,1.412
1.591,0.528,11,0,0,1.424
0.805,0.978,23,0,0,1.08
0.586,0.641,1,0,0,1.06
2.475,0.86,23,1,0,1.736
3.638,0.194,9,0,0,2.091
4.955,0.493,8,0,0,1.964
1.697,0.12,15,0,0,1.851
3.319,0.323,3,0,0,1.67
0.58,0.83,15,0,0,1.267
2.778,0.66,3,0,0,1.4
2.59,0.354,23,0,0,1.523
0.16,0.858,22,0,0,1.091
2.415,0.762,6,0,0,1.447
2.477,0.552,14,1,0,1.726
1.86,0.14,23,0,0,1.696
2.868,0.916,10,0,0,1.461
0.228,0.702,9,0,0,1.308
4.222,0.832,9,0,0,1.634
2.603,0.942,5,0,0,1.331
0.161,0.225,19,0,0,1.266
4.919,0.778,4,0,0,1.382
1.909,0.239,19,0,0,1.984
4.934,0.564,0,0,0,1.702
0.902,0.754,21,0,0,1.35
0.15,0.568,14,0,0,1.039
3.567,0.525,22,0,0,1.514
4.727,0.355,13,0,0,1.703
0.388,0.791,3,0,0,1.031
3.678,0.18,11,1,0,2.151
0.346,0.309,14,0,0,1.066
3.97,0.141,16,0,1,2.454
2.906,0.259,15,0,0,1.683
3.909,0.467,14,0,0,1.753
1.857,0.127,7,1,0,2.358
4.527,0.304,11,0,0,1.782
1.513,0.137,17,0,0,1.976
1.416,0.888,13,0,0,1.174
4.803,0.901,1,0,0,1.425
0.614,0.729,22,0,0,1.172
2.963,0.635,11,0,0,1.527
2.87,0.816,23,0,0,1.435
1.184,0.353,1,0,0,1.57
1.585,0.768,17,0,0,1.602
1.433,0.397,3,0,0,1.556
4.23,0.499,8,0,1,2.314
1.948,0.982,7,0,0,1.559
1.794,0.861,6,0,0,1.231
3.184,0.477,12,0,0,1.533
2.478,0.915,23,0,0,1.424
2.13,0.188,11,1,0,1.951
3.547,0.913,11,0,0,1.394
2.063,0.9,22,1,0,1.698
1.111,0.682,12,0,0,1.211
3.709,0.392,18,0,0,1.994
0.339,0.84,3,0,0,1.079
4.998,0.345,1,0,0,1.797
2.983,0.228,23,1,0,2.107
1.082,0.596,12,0,0,1.294
0.991,0.216,10,0,0,1.533
1.369,0.422,23,0,0,1.337
4.396,0.622,6,0,0,1.35
4.133,0.287,8,0,0,1.87
0.723,0.472,6,0,0,1.229
3.0,0.377,2,0,0,1.7
4.555,0.239,23,0,0,2.104
3.666,0.67,2,0,0,1.497
2.937,0.64,0,1,0,1.747
1.043,0.603,0,1,1,2.132
4.718,0.938,19,0,0,1.758
4.459,0.934,13,0,0,1.549
1.606,0.615,1,0,0,1.356
2.488,0.765,10,0,0,1.233
0.409,0.824,9,0,0,1.339
3.157,0.199,14,0,0,1.829
0.272,0.86,10,1,0,1.223
4.53,0.105,7,0,0,2.369
4.402,0.102,0,0,1,2.682
1.407,0.379,5,0,0,1.515
3.71,0.814,19,0,0,1.671
2.197,0.929,7,1,0,1.884
4.227,0.459,18,0,0,1.801
0.307,0.668,20,0,0,1.0
2.529,0.525,22,0,0,1.513
1.987,0.352,16,0,0,1.411
1.302,0.881,13,0,0,1.257
1.046,0.628,3,0,0,1.286
3.383,0.72,1,0,0,1.437
1.009,0.655,15,0,1,1.971
3.161,0.176,19,0,0,2.008
1.949,0.847,1,1,0,1.677
1.213,0.135,10,1,0,1.953
3.919,0.722,13,0,0,1.649
1.819,0.227,17,0,0,1.815
0.075,0.593,9,0,0,1.108
4.256,0.215,22,0,0,1.939
1.573,0.973,23,0,0,1.136
4.112,0.489,11,0,0,1.582
2.732,0.814,10,0,0,1.388
4.407,0.817,22,0,0,1.506
2.09,0.209,8,0,0,1.872
0.847,0.61,23,0,0,1.216
0.09,0.999,15,0,0,1.038
3.893,0.444,7,0,0,1.81
3.896,0.186,21,0,0,1.955
0.978,0.788,4,0,0,1.156
4.777,0.635,14,0,0,1.512
4.745,0.743,14,0,0,1.483
1.828,0.579,16,0,0,1.382
0.738,0.342,1,0,0,1.436
1.419,0.521,12,0,0,1.387
4.647,0.627,10,0,0,1.589
3.047,0.314,0,0,0,1.699
4.572,0.869,8,0,0,1.627
0.114,0.47,3,0,0,1.0
4.955,0.744,15,0,0,1.509
3.14,0.95,15,0,1,1.831
0.929,0.474,2,0,0,1.561
2.534,0.515,17,0,0,1.921
4.1,0.265,6,0,0,2.021
0.705,0.438,21,0,0,1.162
3.043,0.576,9,0,0,1.922
3.468,0.307,9,0,0,1.873
2.064,0.124,6,0,0,2.005
2.708,0.332,0,0,0,1.7
4.187,0.714,16,0,0,1.475
4.759,0.872,19,0,0,1.922
2.771,0.218,4,0,0,1.935
3.513,0.705,10,0,0,1.427
1.614,0.406,1,0,0,1.508
1.67,0.371,9,0,0,1.511
4.442,0.489,13,0,0,1.648
0.493,0.884,5,0,0,1.093
1.027,0.623,1,0,0,1.249
1.349,0.677,6,0,0,1.487
0.472,0.203,9,0,0,1.417
3.338,0.209,17,0,0,2.014
4.531,0.552,0,1,0,2.037
0.135,0.746,11,0,0,1.0
1.261,0.276,3,0,0,1.418
4.603,0.593,0,0,0,1.758
2.328,0.925,13,0,0,1.51
4.428,0.561,23,0,0,1.607
4.72,0.533,8,0,0,1.967
4.955,0.627,21,0,0,1.807
1.979,0.723,9,0,0,1.552
1.715,0.372,11,1,0,1.89
3.743,0.401,13,0,1,2.152
2.973,0.241,11,0,0,1.631
3.296,0.954,19,0,0,1.646
2.662,0.143,1,1,0,2.15
2.571,0.515,23,0,0,1.44
1.575,0.715,2,0,0,1.312
2.978,0.74,12,0,1,1.958
1.341,0.664,21,0,0,1.357
1.778,0.407,5,0,0,1.603
3.153,0.169,16,1,0,2.28
3.183,0.939,22,0,0,1.433
2.886,0.271,15,0,0,1.672
3.374,0.918,22,0,1,2.094
2.06,0.303,4,0,0,1.598
2.972,0.163,17,0,0,2.01
0.476,0.175,3,0,0,1.399
2.419,0.423,22,0,0,1.383
2.93,0.237,14,0,0,1.72
2.111,0.534,12,1,0,1.722
0.085,0.508,13,0,0,1.0
3.505,0.853,21,0,0,1.525
2.277,0.726,8,0,0,1.731
0.778,0.729,7,0,0,1.585
4.863,0.632,13,0,0,1.595
4.712,0.143,20,1,0,2.31
0.793,0.773,6,0,0,1.142
3.536,0.423,2,0,0,1.719
2.588,0.853,3,1,0,1.529
1.446,0.322,22,0,0,1.465
3.422,0.703,16,0,0,1.556
2.239,0.643,8,0,0,1.584
4.493,0.201,22,0,0,1.889
3.518,0.223,22,0,0,1.933
2.538,1.0,10,1,0,1.671
2.259,0.402,20,0,0,1.68
0.158,0.467,0,0,0,1.25
0.804,0.87,11,1,0,1.548
0.225,0.668,6,0,0,1.057
0.317,0.711,8,0,0,1.468
0.335,0.673,2,0,0,1.0
0.07,0.391,10,0,0,1.0
3.957,0.846,20,0,0,1.595
2.393,0.13,9,0,0,2.315
3.746,0.431,18,0,0,1.944
0.839,0.959,0,0,0,1.206
4.206,0.441,13,1,0,1.954
0.471,0.115,7,0,0,1.724
1.61,0.273,6,0,0,1.686
1.854,0.95,9,0,0,1.598
1.179,0.864,23,0,0,1.262
0.687,0.276,11,0,0,1.471
3.14,0.98,18,0,0,1.659
0.042,0.243,20,1,0,1.398
3.958,0.993,6,0,0,1.577
0.212,0.86,8,0,0,1.172
4.82,0.921,21,1,0,1.844
4.341,0.226,18,0,0,2.101
2.073,0.372,6,0,0,1.438
0.714,0.732,15,0,0,1.093
4.353,0.555,6,0,0,1.587
3.221,0.362,11,0,0,1.784
2.524,0.726,2,0,0,1.427
1.597,0.802,4,0,0,1.339
2.806,0.357,5,0,0,1.678
2.076,0.177,16,0,0,1.811
2.327,0.617,16,0,0,1.515
4.227,0.457,3,0,0,1.699
4.762,0.89,9,0,0,1.738
4.813,0.141,22,0,0,2.158
4.54,0.674,22,0,0,1.561
4.011,0.143,7,0,0,2.328
2.268,0.202,13,0,0,1.681
0.441,0.432,10,0,0,1.179
3.153,0.306,5,0,0,1.79
2.01,0.246,12,0,1,2.391
3.435,0.814,14,1,0,1.599
1.104,0.309,22,0,0,1.535
3.824,0.428,11,0,0,1.73
0.853,0.917,21,0,1,1.65
4.043,0.807,20,0,0,1.571
4.559,0.572,21,0,0,1.534
4.502,0.185,9,0,0,2.076
1.733,0.951,11,1,0,1.652
1.949,0.738,3,0,0,1.284
4.191,0.132,22,0,0,2.041
3.461,0.954,23,0,0,1.391
2.633,0.165,7,0,0,1.988
4.803,0.643,19,0,0,1.945
2.581,0.455,2,0,0,1.448
1.219,0.983,6,0,0,1.237
3.4,0.931,22,0,0,1.507
2.561,0.639,2,0,0,1.505
1.02,0.731,0,0,0,1.2
0.762,0.839,18,0,0,1.429
1.775,0.838,13,1,0,1.536
4.853,0.639,2,0,0,1.592
0.729,0.326,21,0,1,2.005
2.357,0.381,1,0,0,1.649
1.635,0.699,3,0,0,1.359
4.715,0.719,4,1,1,2.448
1.887,0.434,5,0,0,1.417
1.131,0.899,8,0,0,1.471
2.391,0.46,9,0,0,1.697
0.768,0.729,4,0,0,1.156
1.897,0.288,17,0,0,1.786
3.662,0.418,6,0,1,2.117
2.997,0.591,9,0,0,1.751
0.055,0.134,10,1,0,1.438
2.49,0.138,16,0,0,1.837
4.066,0.343,7,0,0,1.673
2.814,0.845,6,0,0,1.35
2.352,0.295,13,0,0,1.541
2.075,0.897,10,1,0,1.694
2.683,0.744,7,0,0,1.582
0.37,0.72,0,0,0,1.073
3.998,0.707,5,0,0,1.649
4.283,0.979,13,0,0,1.424
2.962,0.67,4,0,0,1.524
4.895,0.684,15,0,0,1.564
2.776,0.508,12,0,0,1.508
0.136,0.885,15,0,0,1.0
2.319,0.152,13,0,0,1.767
1.999,0.41,1,0,0,1.576
0.97,0.358,23,0,0,1.291
2.672,0.458,17,0,0,1.699
2.274,0.532,1,0,0,1.713
0.856,0.96,21,0,0,1.215
2.531,0.932,2,1,0,1.725
4.172,0.65,8,0,0,1.735
2.546,0.118,17,0,0,2.216
1.087,0.6,23,1,0,1.727
3.429,0.162,19,0,0,2.053
4.349,0.424,12,0,0,1.827
1.726,0.374,9,0,0,1.845
0.355,0.683,1,0,0,1.0
4.574,0.116,20,0,0,2.171
3.411,0.81,18,0,0,1.616
4.957,0.844,8,0,0,1.908
3.473,0.129,7,0,0,2.097
0.621,0.174,21,0,0,1.504
2.166,0.929,12,0,0,1.183
0.214,0.654,5,0,0,1.195
1.707,0.964,8,0,0,1.511
3.926,0.512,13,0,0,1.772
2.778,0.272,1,0,0,1.644
2.295,0.433,6,0,0,1.568
4.239,0.936,11,0,0,1.662
0.886,0.204,10,0,0,1.489
2.693,0.903,18,0,0,1.655
3.237,0.577,18,0,0,1.832
4.629,0.163,14,0,0,1.842
0.818,0.46,19,0,0,1.45
3.533,0.319,12,0,0,1.853
0.229,0.618,14,0,0,1.0
2.836,0.237,20,0,0,1.869
3.225,0.947,4,0,1,1.884
4.2,0.29,0,0,0,2.018
1.619,0.67,15,1,0,1.709
3.483,0.848,21,0,0,1.406
0.463,0.636,10,0,0,1.26
1.113,0.69,14,0,0,1.429
3.867,0.468,12,0,0,1.722
4.463,0.192,14,1,0,2.198
0.081,0.218,17,0,0,1.435
0.832,0.732,14,0,0,1.133
1.051,0.818,1,0,0,1.353
2.597,0.858,8,0,0,1.374
0.771,0.426,16,0,0,1.317
4.88,0.972,17,0,0,1.68
1.939,0.677,9,0,0,1.465
0.714,0.238,8,0,0,1.737
3.871,0.161,19,0,0,1.935
2.809,0.59,19,0,0,1.859
4.571,0.767,20,0,0,1.425
4.678,0.116,19,0,0,2.397
4.279,0.12,8,0,0,2.179
2.822,0.62,3,0,0,1.315
1.113,0.991,14,0,0,1.179
2.143,0.764,19,0,0,1.654
2.413,0.236,22,0,0,1.624
4.878,0.178,9,0,0,2.213
1.263,0.833,9,0,0,1.544
2.174,0.829,15,0,0,1.533
2.812,0.511,0,0,0,1.563
1.956,0.132,18,0,0,2.124
0.603,0.79,3,0,0,1.254
4.452,0.471,7,1,0,2.189
4.006,0.835,16,0,0,1.639
1.282,0.23,2,0,0,1.644
2.237,0.517,2,0,0,1.481
3.676,0.574,11,0,0,1.668
4.868,0.433,7,0,0,1.973
0.838,0.991,20,0,0,1.237
3.19,0.787,4,0,0,1.671
4.088,0.847,14,1,0,1.745
0.13,0.317,7,0,1,1.826
4.055,0.446,12,1,1,2.49
3.95,0.2,21,0,0,1.975
4.617,0.998,5,0,0,1.47
0.422,0.332,22,0,0,1.185
0.621,0.191,9,0,0,1.617
2.593,0.285,0,0,0,1.732
4.358,0.614,8,0,0,1.777
4.373,0.402,4,0,0,1.47
3.5,0.248,23,0,0,1.709
2.244,0.521,11,0,0,1.637
1.156,0.703,12,0,0,1.444
2.373,0.698,5,1,0,1.691
1.085,0.113,15,0,0,1.865
3.865,0.78,11,0,0,1.499
2.108,0.317,21,0,0,1.449
2.697,0.93,3,0,0,1.375
3.405,0.225,2,0,0,1.895
2.632,0.46,1,0,0,1.51
3.777,0.381,9,0,0,1.97
3.93,0.542,11,1,0,1.955
1.214,0.382,3,0,0,1.394
1.491,0.794,14,0,0,1.392
0.297,0.444,13,0,0,1.274
0.446,0.415,12,0,0,1.233
4.147,0.974,16,1,0,1.854
1.07,0.463,21,0,0,1.209
4.173,0.217,22,0,0,2.028
4.929,0.341,4,0,0,1.76
1.214,0.751,9,0,0,1.4
2.302,0.336,9,1,0,2.199
2.685,0.712,16,0,0,1.427
4.714,0.923,18,0,0,1.671
0.893,0.437,21,1,0,1.6
4.18,0.273,22,0,0,1.705
4.789,0.745,11,0,0,1.528
2.772,0.494,1,0,0,1.664
0.762,0.142,2,0,0,1.656
1.669,0.621,14,0,0,1.395
4.795,0.622,12,0,0,1.577
0.841,0.714,3,0,0,1.273
2.438,0.762,20,0,0,1.238
0.949,0.681,13,0,0,1.376
4.521,0.404,12,0,0,1.736
2.952,0.852,6,0,0,1.343
4.617,0.942,13,0,0,1.679
4.731,0.372,5,0,1,2.283
2.445,0.354,4,0,0,1.571
4.686,0.562,12,0,0,1.871
0.004,0.987,5,0,0,1.0
0.961,0.247,16,0,0,1.541
3.67,0.545,7,0,0,1.878
2.632,0.275,6,0,0,1.613
4.955,0.469,13,0,0,1.715
3.921,0.441,2,0,0,1.656
3.321,0.614,17,0,0,1.577
4.561,0.131,20,0,0,1.855
1.686,0.827,14,0,0,1.114
0.838,0.738,14,0,0,1.18
2.735,1.0,18,0,0,1.494
1.192,0.33,18,0,0,1.558
1.162,0.881,12,0,0,1.208
1.532,0.649,13,0,0,1.361
3.376,0.308,18,0,0,1.905
0.118,0.366,22,0,0,1.011
4.25,0.118,18,0,0,2.452
3.06,0.409,16,0,0,1.615
1.522,0.909,11,0,0,1.393
0.566,0.168,15,0,0,1.306
3.95,0.935,18,0,0,1.827
2.182,0.442,20,0,0,1.474
2.177,0.767,12,0,0,1.681
2.351,0.693,9,0,1,2.01
2.07,0.705,7,0,0,1.501
2.566,0.594,22,1,0,1.779
3.153,0.518,16,0,0,1.547
2.155,0.935,12,0,0,1.239
4.864,0.712,1,0,0,1.761
1.988,0.653,11,0,0,1.553
1.072,0.476,23,0,0,1.315
4.901,0.303,17,0,0,2.145
1.481,0.102,18,0,0,2.139
3.104,0.983,23,0,0,1.424
4.143,0.781,15,0,0,1.482
0.02,0.995,19,1,0,1.634
1.414,0.793,1,0,0,1.417
2.659,0.141,19,0,0,1.952
2.279,0.5,5,0,0,1.652
0.364,0.205,13,0,0,1.195
2.235,0.821,23,0,0,1.43
0.53,0.267,2,0,0,1.239
1.249,0.692,20,0,0,1.323
3.744,0.693,18,0,0,1.765
0.893,0.675,7,0,0,1.674
3.326,0.891,7,0,0,1.502
4.865,0.753,5,0,0,1.522
1.235,0.395,9,0,0,1.573
1.298,0.383,10,1,0,1.77
4.765,0.12,16,0,0,2.057
3.326,0.917,10,0,0,1.237
3.851,0.193,18,1,0,2.472
3.958,0.531,22,0,0,1.769
3.649,0.558,12,0,0,1.645
4.884,0.503,23,0,0,1.66
1.374,0.617,2,0,1,1.869
2.592,0.756,5,0,0,1.322
3.32,0.277,1,0,0,1.866
3.536,0.166,0,0,0,1.964
0.961,0.872,15,0,0,1.168
4.378,0.545,8,0,0,1.863
4.074,0.215,20,0,0,1.989
1.321,0.705,0,0,0,1.43
2.72,0.301,17,0,0,1.876
1.474,0.174,16,0,0,1.875
1.829,0.354,15,0,0,1.675
2.668,0.367,5,1,0,1.979
2.697,0.882,17,0,0,1.578
2.66,0.377,13,0,0,1.583
2.721,0.802,16,0,0,1.461
3.181,0.62,5,0,0,1.529
0.079,0.185,10,0,0,1.271
0.699,0.241,1,0,0,1.306
2.351,0.172,2,0,0,1.84
3.542,0.461,7,0,0,1.642
2.546,0.973,8,0,1,2.121
3.145,0.263,9,0,0,2.046
4.853,0.408,20,0,0,1.904
3.65,0.838,21,1,0,1.741
4.699,0.888,12,0,0,1.478
0.095,0.762,11,0,0,1.137
2.236,0.52,9,0,0,1.815
1.773,0.684,20,0,0,1.358
3.528,0.505,13,0,0,1.422
4.647,0.864,5,0,0,1.447
0.201,0.469,1,0,0,1.096
0.287,0.836,14,1,0,1.246
3.364,0.627,22,0,0,1.624
1.73,0.569,21,0,0,1.338
1.015,0.691,14,0,0,1.261
4.774,0.363,3,0,0,1.897
0.07,0.453,10,0,0,1.079
1.37,0.825,6,1,0,1.786
1.658,0.446,14,0,0,1.6
